"nomHotel","notapersona","data","estrelles","notaHotel","TipusHabitacio","DuradaEstancia","Nits","ProcedenciaComentari","TipusViatge","Acompanyament","ViajaConMascota","Season","recomanar"
"Hostal Balkonis",9.2,2017-11-23,"2",8.8,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",10,2017-11-20,"2",8.8,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","QUART TRIMESTRE",0
"Hostal Balkonis",8.8,2017-11-18,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",1
"Hostal Balkonis",10,2017-11-17,"2",8.8,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",9.6,2018-01-08,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hostal Balkonis",10,2017-11-15,"2",8.8,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",7.5,2017-11-13,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Hostal Balkonis",10,2017-11-08,"2",8.8,"Habitacio Triple","Dos nits",2,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Hostal Balkonis",10,2017-11-07,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",10,2017-10-14,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",8.8,2017-10-04,"2",8.8,"Altres","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",1
"Hostal Balkonis",7.9,2017-09-30,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Hostal Balkonis",7.9,2017-09-21,"2",8.8,"Altres","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Hostal Balkonis",8.8,2017-09-06,"2",8.8,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",1
"Hostal Balkonis",10,2017-08-23,"2",8.8,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hostal Balkonis",10,2018-01-06,"2",8.8,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",0
"Hostal Balkonis",9.6,2017-08-14,"2",8.8,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","TERCER TRIMESTRE",0
"Hostal Balkonis",10,2017-08-12,"2",8.8,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",0
"Hostal Balkonis",7.5,2017-07-28,"2",8.8,"Habitacio Triple","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",1
"Hostal Balkonis",8.3,2017-07-24,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Hostal Balkonis",9.6,2017-07-23,"2",8.8,"Altres","Una Nit",1,"Enviadopormóvil","SenseInformar","Grupo","N","TERCER TRIMESTRE",0
"Hostal Balkonis",10,2017-07-13,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hostal Balkonis",8.8,2017-07-06,"2",8.8,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Hostal Balkonis",9.2,2017-06-12,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hostal Balkonis",10,2017-06-10,"2",8.8,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Hostal Balkonis",10,2017-05-20,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Hostal Balkonis",9.2,2018-01-04,"2",8.8,"Altres","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hostal Balkonis",7.9,2017-05-12,"2",8.8,"Altres","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","SEGON TRIMESTRE",1
"Hostal Balkonis",10,2017-05-11,"2",8.8,"Altres","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hostal Balkonis",8.8,2017-05-01,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hostal Balkonis",8.3,2017-04-26,"2",8.8,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hostal Balkonis",10,2017-04-24,"2",8.8,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Hostal Balkonis",9.2,2017-04-18,"2",8.8,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","SenseInformar","Familiaconniños","N","SEGON TRIMESTRE",0
"Hostal Balkonis",10,2017-12-31,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",7.5,2017-12-26,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Hostal Balkonis",8.8,2017-12-24,"2",8.8,"Altres","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",1
"Hostal Balkonis",10,2017-12-21,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hostal Balkonis",9.2,2017-12-15,"2",8.8,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",8.8,2019-04-13,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Grupodeamigos","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",9.2,2019-01-30,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-01-20,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",6.7,2019-01-20,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",7.9,2019-01-16,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",7.1,2018-12-11,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",9.6,2018-12-10,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",8.3,2018-12-09,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",9.6,2018-12-05,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.6,2018-11-19,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",7.1,2018-11-16,"3",8.7,"Habitacio Individual","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",7.9,2019-04-01,"3",8.7,"Habitacio Doble","De 6 a 7 Nits",7,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",10,2018-11-03,"3",8.7,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-10-29,"3",8.7,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",7.1,2018-10-13,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",10,2018-10-10,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2018-10-10,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",7.9,2018-10-06,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",10,2018-10-03,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-09-25,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-09-23,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",9.6,2019-03-27,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-09-10,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-08-20,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",8.8,2018-08-18,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-08-17,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",7.1,2018-07-20,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Familiaconniños","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",7.9,2018-07-02,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",10,2018-06-25,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-06-03,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",7.9,2018-06-01,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",10,2018-05-30,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",10,2019-03-26,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-05-27,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Familiaconniños","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",10,2018-05-19,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.3,2018-05-18,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",7.9,2018-05-01,"3",8.7,"Habitacio Individual","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",8.3,2018-04-06,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","SenseInformar","Pareja","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",8.8,2018-03-26,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-03-26,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",8.8,2018-03-26,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",7.5,2018-03-05,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",7.1,2019-03-24,"3",8.7,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",7.5,2018-03-01,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",8,2018-01-29,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","SenseInformar","Familiaconniños","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",10,2018-01-29,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","SenseInformar","Familiaconniños","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",7.9,2018-01-28,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Grupo","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",10,2018-01-27,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",6.7,2018-01-21,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",9.2,2018-01-16,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-01-16,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-01-09,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2017-12-31,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2019-02-18,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",6.3,2017-12-27,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",1
"Atlantis by Atbcn",9.2,2017-12-09,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.6,2017-12-07,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2017-12-05,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2017-11-17,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2017-11-16,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2017-10-21,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2017-10-12,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2017-09-28,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",9.6,2017-09-25,"3",8.7,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",8.8,2019-02-07,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",7.9,2017-09-14,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",9.6,2017-09-10,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",7.9,2017-09-02,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",9.2,2017-08-27,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",8.3,2017-08-15,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",8.3,2017-08-14,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",7.1,2019-02-03,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",8.8,2019-01-31,"3",8.7,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2017-08-13,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",7.5,2017-05-24,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",10,2017-05-11,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",9.2,2017-05-07,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.3,2017-05-02,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",8.3,2017-05-01,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","SEGON TRIMESTRE",1
"Atlantis by Atbcn",8.8,2017-04-30,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.8,2017-04-24,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","SenseInformar","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",9.2,2017-04-18,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.8,2017-04-13,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.8,2017-08-06,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-04-11,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",9.6,2019-04-10,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",8.8,2019-04-07,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Atlantis by Atbcn",10,2019-03-29,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2019-03-20,"3",8.7,"Habitacio Individual","Una Nit",1,"EnviadoporWeb","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-03-12,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",7.5,2019-03-12,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",7.5,2019-03-06,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Grupo","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",9.2,2019-02-25,"3",8.7,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2019-02-24,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",8.8,2017-07-30,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","SenseInformar","Pareja","N","TERCER TRIMESTRE",0
"Atlantis by Atbcn",8.8,2019-02-23,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-02-16,"3",8.7,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-02-15,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-01-25,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.6,2019-01-25,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.6,2019-01-24,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",6.7,2019-01-22,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Atlantis by Atbcn",9.6,2019-01-21,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",9.2,2019-01-15,"3",8.7,"Habitacio Individual","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",7.5,2017-07-19,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Atlantis by Atbcn",10,2019-01-14,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2019-01-14,"3",8.7,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Atlantis by Atbcn",10,2018-12-29,"3",8.7,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",8.8,2018-12-26,"3",8.7,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2018-12-23,"3",8.7,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",10,2018-12-21,"3",8.7,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","QUART TRIMESTRE",0
"Atlantis by Atbcn",9.2,2018-12-13,"3",8.7,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",0
